,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
64,2023,K리그2,김천,이준석,대기,20,186,0,2,4,0,2,2,3,1,2,0,0,0,2,1,50.0,39,32,82.1,3,7,4,0.0,19,17,89.5,13,11,84.6,23,19,82.6,2,2,100.0,14,11,78.6,0,0,0.0,10,10,100.0,29,22,75.9,5,1,20.0,1,0,0,0.0,5,2,0.0,0,0,0.0,1,2,2,6,1,1,1,4,0,0
65,2023,K리그2,김천,이중민,대기,37,192,1,0,5,1,3,1,5,0,0,0,0,0,0,0,0.0,29,18,62.1,1,10,4,0.0,11,10,90.9,8,4,50.0,14,8,57.1,1,1,100.0,14,9,64.3,0,0,0.0,6,3,50.0,23,15,65.2,3,1,33.3,0,4,2,50.0,15,8,200.0,3,1,33.3,2,1,0,5,3,3,2,1,0,0
66,2023,K리그2,김천,이지훈,대기,19,19,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,7,7,100.0,0,1,1,0.0,3,3,100.0,3,3,100.0,3,3,100.0,0,0,0.0,4,4,100.0,0,0,0.0,3,3,100.0,4,4,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0,1,0,1,0,0,0,0
67,2023,K리그2,김천,임승겸,대기,6,154,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0.0,35,29,82.9,0,19,13,0.0,2,2,100.0,14,14,100.0,0,0,0.0,14,12,85.7,21,17,81.0,5,3,60.0,22,20,90.9,8,6,75.0,0,0,0.0,0,2,1,50.0,6,4,200.0,2,2,100.0,14,3,2,2,3,1,3,0,1,0
68,2023,K리그2,김천,정치인,대기,29,653,2,1,17,8,2,7,11,6,2,0,0,4,27,12,44.4,237,185,78.1,6,47,25,0.0,101,92,91.1,89,68,76.4,124,101,81.5,15,13,86.7,98,71,72.4,6,3,50.0,62,48,77.4,169,134,79.3,31,5,16.1,0,9,2,22.2,65,30,333.3,6,3,50.0,5,12,4,42,19,6,13,11,2,0
69,2023,K리그2,김천,조영욱,대기,27,103,1,0,5,4,0,1,5,0,0,0,0,0,4,2,50.0,30,24,80.0,2,8,5,0.0,11,11,100.0,11,8,72.7,12,10,83.3,3,2,66.7,15,12,80.0,0,0,0.0,11,9,81.8,19,15,78.9,0,0,0.0,1,1,1,100.0,4,4,400.0,0,0,0.0,1,2,2,6,1,2,0,0,0,0
70,2023,K리그2,김천,최병찬,대기,7,93,0,0,1,0,0,1,0,1,0,0,0,0,2,2,100.0,15,13,86.7,0,4,3,0.0,9,8,88.9,2,2,100.0,12,10,83.3,1,1,100.0,2,2,100.0,0,0,0.0,3,3,100.0,12,10,83.3,7,0,0.0,0,1,1,100.0,6,3,300.0,2,1,50.0,3,0,1,5,2,1,0,0,0,0
0,2023,K리그2,김포,박청효,GK,13,2839,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0.0,"1,179",600,50.9,0,"1,027",449,0.0,0,0,0.0,152,151,99.3,0,0,0.0,"1,142",579,50.7,37,21,56.8,838,271,32.3,251,241,96.0,90,88,97.8,1,0,0.0,1,0,0,0.0,0,0,0.0,2,1,50.0,21,104,0,151,3,0,1,4,0,0
1,2023,K리그2,김포,이상욱,GK,1,191,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0,57,36,63.2,0,48,27,0.0,0,0,0.0,9,9,100.0,0,0,0.0,56,36,64.3,1,0,0.0,31,11,35.5,19,19,100.0,7,6,85.7,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,3,0,10,0,0,0,0,0,0
2,2023,K리그2,김포,김민호,DF,20,1749,0,0,1,0,1,0,0,1,1,35,0,2,0,0,0.0,686,572,83.4,4,355,249,0.0,116,116,100.0,215,207,96.3,44,34,77.3,165,138,83.6,477,400,83.9,116,63,54.3,266,238,89.5,304,271,89.1,10,2,20.0,3,34,20,58.8,105,75,220.6,29,13,44.8,164,95,51,75,57,3,23,10,5,0
3,2023,K리그2,김포,김태한,DF,4,2743,1,0,12,1,3,8,11,1,2,46,0,1,3,1,33.3,"1,194","1,023",85.7,5,525,366,0.0,119,117,98.3,550,540,98.2,10,9,90.0,403,354,87.8,781,660,84.5,218,127,58.3,643,592,92.1,333,304,91.3,5,1,20.0,1,63,24,38.1,225,134,212.7,59,16,27.1,289,184,68,110,81,9,22,22,2,1
4,2023,K리그2,김포,박경록,DF,3,1288,0,0,2,0,1,1,0,2,0,15,0,1,2,0,0.0,632,559,88.4,2,333,270,0.0,90,89,98.9,209,200,95.7,46,33,71.7,162,139,85.8,424,387,91.3,94,72,76.6,278,253,91.0,260,234,90.0,4,0,0.0,1,23,14,60.9,66,39,169.6,27,8,29.6,77,70,30,60,29,6,17,6,3,0
5,2023,K리그2,김포,이강연,DF,26,201,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0.0,84,77,91.7,0,31,24,0.0,4,4,100.0,49,49,100.0,0,0,0.0,28,23,82.1,56,54,96.4,8,5,62.5,52,48,92.3,24,24,100.0,0,0,0.0,0,5,2,40.0,7,5,100.0,5,3,60.0,18,3,1,2,6,1,2,0,1,0
6,2023,K리그2,김포,조성권,DF,2,2832,0,0,6,3,0,3,4,2,0,26,0,12,5,1,20.0,"1,203","1,055",87.7,6,551,420,0.0,222,219,98.6,430,416,96.7,50,43,86.0,316,265,83.9,837,747,89.2,167,103,61.7,559,516,92.3,477,436,91.4,9,2,22.2,1,44,18,40.9,163,93,211.4,69,22,31.9,239,127,69,114,69,8,29,12,2,0
7,2023,K리그2,김포,김성민,MF,17,1190,0,1,6,1,3,2,4,2,2,4,0,128,17,8,47.1,512,396,77.3,4,252,157,0.0,128,122,95.3,132,117,88.6,102,86,84.3,101,63,62.4,309,247,79.9,48,20,41.7,146,110,75.3,318,266,83.6,51,9,17.6,2,6,3,50.0,44,20,333.3,29,6,20.7,51,35,23,76,24,6,19,18,2,0
8,2023,K리그2,김포,김이석,MF,8,2211,2,0,24,7,5,12,5,19,0,2,0,11,11,3,27.3,894,742,83.0,9,309,190,0.0,210,202,96.2,375,350,93.3,174,141,81.0,100,85,85.0,620,516,83.2,97,64,66.0,296,264,89.2,501,414,82.6,10,3,30.0,5,10,3,30.0,71,25,250.0,91,19,20.9,45,68,63,169,60,11,40,19,3,0
9,2023,K리그2,김포,김종석,MF,10,716,2,2,13,8,1,4,8,5,0,9,19,0,1,0,0.0,287,224,78.0,8,97,66,0.0,82,73,89.0,108,85,78.7,81,58,71.6,15,10,66.7,191,156,81.7,27,16,59.3,85,70,82.4,175,138,78.9,28,8,28.6,2,7,6,85.7,36,15,214.3,19,4,21.1,7,15,10,58,6,7,10,9,0,0
10,2023,K리그2,김포,박광일,MF,91,1345,2,0,9,3,4,2,3,6,0,36,25,152,6,3,50.0,766,620,80.9,18,313,193,0.0,268,261,97.4,185,166,89.7,189,154,81.5,137,100,73.0,440,366,83.2,60,38,63.3,202,155,76.7,504,427,84.7,97,16,16.5,1,13,1,7.7,32,16,123.1,23,10,43.5,36,37,25,66,30,5,11,13,0,0
11,2023,K리그2,김포,배재우,MF,22,103,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,21,12,57.1,0,5,0,0.0,9,9,100.0,7,3,42.9,13,11,84.6,2,1,50.0,6,0,0.0,4,2,50.0,6,3,50.0,11,7,63.6,1,0,0.0,0,3,2,66.7,4,0,0.0,1,0,0.0,2,0,0,3,1,2,0,1,0,0
12,2023,K리그2,김포,서재민,MF,21,2039,2,0,13,3,1,9,7,6,1,18,16,214,6,2,33.3,998,806,80.8,13,418,259,0.0,325,320,98.5,255,227,89.0,270,237,87.8,172,111,64.5,556,458,82.4,74,35,47.3,260,193,74.2,664,578,87.0,75,20,26.7,7,11,3,27.3,51,25,227.3,25,9,36.0,60,63,24,127,26,14,12,17,2,0
13,2023,K리그2,김포,손석용,MF,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18,13,72.2,1,2,1,0.0,6,5,83.3,10,7,70.0,10,6,60.0,0,0,0.0,8,7,87.5,0,0,0.0,2,2,100.0,16,11,68.8,1,0,0.0,0,5,4,80.0,9,1,20.0,1,0,0.0,0,0,1,1,1,3,1,2,0,0
14,2023,K리그2,김포,송준석,MF,34,375,0,0,2,1,0,1,2,0,1,0,0,36,5,2,40.0,160,116,72.5,2,74,38,0.0,41,40,97.6,45,38,84.4,49,35,71.4,30,23,76.7,81,58,71.6,20,5,25.0,49,35,71.4,91,76,83.5,7,2,28.6,0,2,1,50.0,7,4,200.0,11,6,54.5,16,11,7,21,11,3,9,5,2,0
15,2023,K리그2,김포,송창석,MF,19,315,0,0,6,1,0,5,4,2,0,0,0,0,0,0,0.0,72,49,68.1,3,15,6,0.0,32,25,78.1,25,18,72.0,24,16,66.7,2,0,0.0,46,33,71.7,4,3,75.0,8,5,62.5,60,41,68.3,4,0,0.0,1,3,3,100.0,35,12,400.0,3,1,33.3,2,4,7,5,3,7,4,4,0,0
16,2023,K리그2,김포,이강연,MF,26,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,75,66,88.0,0,25,17,0.0,10,10,100.0,40,39,97.5,10,9,90.0,17,15,88.2,48,42,87.5,8,4,50.0,25,23,92.0,42,39,92.9,0,0,0.0,0,0,0,0.0,8,5,0.0,2,0,0.0,11,6,5,16,10,2,4,2,0,0
17,2023,K리그2,김포,이상혁,MF,44,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33,29,87.9,0,9,5,0.0,10,10,100.0,14,14,100.0,5,5,100.0,4,3,75.0,24,21,87.5,7,5,71.4,8,7,87.5,18,17,94.4,0,0,0.0,0,0,0,0.0,5,3,0.0,4,0,0.0,5,2,4,3,1,0,1,0,0,0
18,2023,K리그2,김포,이성재,MF,6,262,0,0,4,3,0,1,1,3,0,2,0,0,1,0,0.0,106,88,83.0,0,36,21,0.0,36,35,97.2,34,32,94.1,13,7,53.8,20,17,85.0,73,64,87.7,8,7,87.5,45,39,86.7,53,42,79.2,1,0,0.0,0,0,0,0.0,5,1,0.0,11,5,45.5,3,9,13,31,3,6,8,6,1,0
19,2023,K리그2,김포,장윤호,MF,7,1122,1,0,13,4,2,7,3,10,0,16,12,0,1,0,0.0,431,372,86.3,3,142,97,0.0,96,95,99.0,193,180,93.3,86,72,83.7,49,40,81.6,296,260,87.8,42,31,73.8,156,137,87.8,233,204,87.6,16,2,12.5,8,5,2,40.0,45,24,480.0,38,13,34.2,18,30,22,90,13,12,18,18,2,0
20,2023,K리그2,김포,최재훈,MF,23,1173,0,0,6,2,0,4,1,5,0,13,0,0,0,0,0.0,454,364,80.2,5,189,116,0.0,105,101,96.2,160,147,91.9,67,49,73.1,64,54,84.4,323,261,80.8,31,20,64.5,124,100,80.6,299,244,81.6,3,1,33.3,0,6,6,100.0,40,23,383.3,46,17,37.0,45,40,35,125,24,6,21,15,2,0
21,2023,K리그2,김포,파블로,MF,11,891,2,4,18,7,1,10,2,16,4,10,13,2,9,1,11.1,262,199,76.0,13,97,56,0.0,79,73,92.4,86,70,81.4,92,68,73.9,10,9,90.0,160,122,76.2,21,14,66.7,77,63,81.8,164,122,74.4,26,8,30.8,0,7,2,28.6,45,5,71.4,16,6,37.5,2,7,7,48,13,11,12,10,2,0
22,2023,K리그2,김포,김종석,FW,10,133,0,1,5,1,0,4,1,4,0,3,2,0,2,0,0.0,39,34,87.2,2,12,9,0.0,11,11,100.0,16,14,87.5,14,12,85.7,2,2,100.0,23,20,87.0,2,2,100.0,17,14,82.4,20,18,90.0,2,0,0.0,1,3,1,33.3,9,1,33.3,2,1,50.0,1,5,2,7,0,4,3,4,0,0
23,2023,K리그2,김포,루이스,FW,24,2416,13,3,60,26,9,25,37,23,8,7,0,1,31,14,45.2,629,435,69.2,25,198,81,0.0,183,163,89.1,248,191,77.0,299,207,69.2,35,19,54.3,295,209,70.8,42,24,57.1,150,98,65.3,437,313,71.6,50,8,16.0,7,48,23,47.9,323,133,277.1,39,17,43.6,22,16,14,118,22,29,29,40,3,0
24,2023,K리그2,김포,민성연,FW,77,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,22,17,77.3,0,9,4,0.0,9,9,100.0,4,4,100.0,13,11,84.6,2,2,100.0,7,4,57.1,1,1,100.0,6,4,66.7,15,12,80.0,4,0,0.0,0,2,1,50.0,0,0,0.0,1,1,100.0,1,1,1,3,0,1,2,1,0,0
25,2023,K리그2,김포,배재우,FW,22,237,0,0,2,1,0,1,1,1,1,1,0,4,1,0,0.0,66,50,75.8,1,15,7,0.0,31,29,93.5,20,14,70.0,28,20,71.4,6,3,50.0,32,27,84.4,2,0,0.0,16,10,62.5,48,40,83.3,6,2,33.3,1,4,1,25.0,4,1,25.0,4,0,0.0,1,0,3,12,4,2,4,5,1,0
26,2023,K리그2,김포,손석용,FW,99,593,1,0,10,1,2,7,8,2,2,0,0,0,7,3,42.9,95,73,76.8,4,25,18,0.0,35,32,91.4,35,23,65.7,43,31,72.1,5,5,100.0,47,37,78.7,2,2,100.0,22,17,77.3,71,54,76.1,13,2,15.4,1,17,9,52.9,41,6,35.3,14,4,28.6,2,5,5,18,6,8,9,4,2,0
27,2023,K리그2,김포,윤민호,FW,32,715,2,2,11,6,1,4,10,1,0,0,0,0,0,0,0.0,150,110,73.3,3,38,18,0.0,50,46,92.0,62,46,74.2,57,44,77.2,8,5,62.5,85,61,71.8,5,2,40.0,39,30,76.9,106,78,73.6,6,1,16.7,0,23,14,60.9,58,12,52.2,12,5,41.7,4,10,3,15,9,8,12,15,2,0
28,2023,K리그2,김포,주닝요,FW,9,1105,2,2,23,8,4,11,10,13,1,1,0,2,31,10,32.3,184,140,76.1,11,56,36,0.0,66,56,84.8,62,48,77.4,96,77,80.2,12,9,75.0,76,54,71.1,8,2,25.0,32,26,81.2,144,112,77.8,34,6,17.6,4,30,16,53.3,79,22,73.3,16,8,50.0,2,6,14,56,18,18,18,44,5,0
29,2023,K리그2,김포,김민재,대기,51,23,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,8,3,37.5,0,7,2,0.0,0,0,0.0,1,1,100.0,0,0,0.0,7,3,42.9,1,0,0.0,5,0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0
30,2023,K리그2,김포,김민호,대기,20,68,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0.0,23,20,87.0,0,11,8,0.0,6,6,100.0,6,6,100.0,0,0,0.0,3,3,100.0,20,17,85.0,6,3,50.0,11,11,100.0,6,6,100.0,0,0,0.0,0,2,1,50.0,5,3,150.0,1,0,0.0,10,2,2,0,1,0,2,0,1,0
31,2023,K리그2,김포,김성민,대기,17,272,0,1,2,0,0,2,1,1,0,0,0,28,6,3,50.0,96,77,80.2,3,37,22,0.0,32,32,100.0,27,23,85.2,26,26,100.0,16,10,62.5,54,41,75.9,8,4,50.0,27,22,81.5,61,51,83.6,12,1,8.3,0,3,1,33.3,9,2,66.7,8,3,37.5,15,10,6,5,4,1,1,3,1,0
32,2023,K리그2,김포,김이석,대기,8,147,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0.0,36,29,80.6,0,13,7,0.0,12,11,91.7,11,11,100.0,2,1,50.0,8,7,87.5,26,21,80.8,3,2,66.7,10,9,90.0,23,18,78.3,0,0,0.0,1,2,0,0.0,9,3,150.0,4,0,0.0,6,2,1,14,3,0,4,2,1,0
33,2023,K리그2,김포,김종민,대기,30,81,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0.0,44,32,72.7,0,29,18,0.0,9,9,100.0,6,5,83.3,1,0,0.0,10,9,90.0,33,23,69.7,7,2,28.6,9,7,77.8,28,23,82.1,1,0,0.0,0,0,0,0.0,10,8,0.0,1,0,0.0,7,3,1,7,7,0,3,0,0,0
34,2023,K리그2,김포,김종석,대기,10,246,0,0,4,3,0,1,1,3,0,2,3,0,0,0,0.0,137,119,86.9,1,44,30,0.0,27,24,88.9,66,65,98.5,17,13,76.5,17,14,82.4,103,92,89.3,9,7,77.8,55,52,94.5,73,60,82.2,4,1,25.0,0,1,0,0.0,13,7,700.0,2,0,0.0,4,11,6,24,4,0,6,5,2,0
35,2023,K리그2,김포,김태한,대기,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
36,2023,K리그2,김포,루이스,대기,24,221,3,0,9,5,1,3,7,2,1,2,0,1,3,1,33.3,60,42,70.0,0,24,11,0.0,9,8,88.9,27,23,85.2,26,19,73.1,1,1,100.0,33,22,66.7,3,2,66.7,20,12,60.0,37,28,75.7,7,0,0.0,2,10,6,60.0,28,18,180.0,4,1,25.0,1,0,2,14,3,7,6,3,2,0
37,2023,K리그2,김포,민성연,대기,77,230,0,1,1,1,0,0,1,0,1,0,0,1,6,3,50.0,46,30,65.2,2,14,5,0.0,17,17,100.0,15,8,53.3,23,14,60.9,7,6,85.7,16,10,62.5,3,1,33.3,10,4,40.0,33,25,75.8,17,2,11.8,0,8,3,37.5,18,4,50.0,6,2,33.3,1,5,2,17,11,1,7,4,0,0
38,2023,K리그2,김포,박경록,대기,3,107,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,46,41,89.1,0,24,20,0.0,5,5,100.0,17,16,94.1,6,5,83.3,9,8,88.9,31,28,90.3,6,4,66.7,19,18,94.7,21,19,90.5,1,0,0.0,0,3,0,0.0,8,4,133.3,3,1,33.3,9,6,1,3,4,0,1,1,1,0
39,2023,K리그2,김포,박광일,대기,91,396,0,1,1,1,0,0,0,1,0,11,11,40,2,0,0.0,153,112,73.2,5,92,52,0.0,31,31,100.0,30,29,96.7,55,46,83.6,32,18,56.2,66,48,72.7,10,4,40.0,58,38,65.5,85,70,82.4,29,5,17.2,0,2,0,0.0,13,4,200.0,9,2,22.2,14,15,4,18,4,1,5,3,0,0
40,2023,K리그2,김포,박청효,대기,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
41,2023,K리그2,김포,배재우,대기,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,11,8,72.7,0,3,0,0.0,4,4,100.0,4,4,100.0,5,4,80.0,3,2,66.7,3,2,66.7,2,0,0.0,0,0,0.0,9,8,88.9,0,0,0.0,0,0,0,0.0,2,1,0.0,3,1,33.3,1,1,1,2,1,0,1,0,0,0
42,2023,K리그2,김포,서재민,대기,21,333,0,0,0,0,0,0,0,0,0,3,2,40,1,0,0.0,147,115,78.2,1,87,59,0.0,30,29,96.7,30,27,90.0,41,38,92.7,34,25,73.5,72,52,72.2,6,3,50.0,49,33,67.3,92,79,85.9,14,2,14.3,0,4,2,50.0,7,2,50.0,5,3,60.0,10,7,7,28,5,4,2,2,0,0
43,2023,K리그2,김포,손석용,대기,99,487,0,1,14,3,4,7,13,1,1,0,0,1,12,4,33.3,99,70,70.7,2,35,17,0.0,35,31,88.6,29,22,75.9,50,37,74.0,7,5,71.4,42,28,66.7,1,1,100.0,21,11,52.4,77,58,75.3,10,0,0.0,1,14,8,57.1,52,13,92.9,11,1,9.1,6,3,8,20,9,2,10,7,3,0
44,2023,K리그2,김포,송준석,대기,34,49,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0.0,21,13,61.9,0,12,5,0.0,7,7,100.0,2,1,50.0,5,3,60.0,8,5,62.5,8,5,62.5,1,1,100.0,7,3,42.9,13,9,69.2,1,0,0.0,0,1,0,0.0,4,2,200.0,1,0,0.0,2,2,4,5,1,0,0,0,0,0
45,2023,K리그2,김포,송창석,대기,19,200,0,1,3,1,0,2,2,1,1,0,0,0,1,1,100.0,43,34,79.1,3,9,5,0.0,20,17,85.0,14,12,85.7,16,14,87.5,7,5,71.4,20,15,75.0,1,0,0.0,9,8,88.9,33,26,78.8,1,1,100.0,0,2,1,50.0,19,2,100.0,1,0,0.0,2,1,0,9,4,0,0,6,0,0
46,2023,K리그2,김포,심민용,대기,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,62.5,0,5,2,0.0,2,2,100.0,1,1,100.0,0,0,0.0,4,2,50.0,4,3,75.0,2,2,100.0,5,2,40.0,1,1,100.0,0,0,0.0,0,2,2,100.0,4,2,100.0,1,1,100.0,5,5,1,2,1,0,0,1,0,0
47,2023,K리그2,김포,윤민호,대기,32,209,0,1,5,1,0,4,4,1,0,0,0,0,3,3,100.0,44,36,81.8,3,10,7,0.0,18,15,83.3,16,14,87.5,27,21,77.8,1,1,100.0,16,14,87.5,1,1,100.0,6,5,83.3,37,30,81.1,3,0,0.0,0,6,4,66.7,18,5,83.3,0,0,0.0,1,4,1,10,2,4,2,5,0,0
48,2023,K리그2,김포,이강연,대기,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,83.3,1,3,2,0.0,2,2,100.0,1,1,100.0,1,1,100.0,1,0,0.0,4,4,100.0,0,0,0.0,5,4,80.0,1,1,100.0,2,1,50.0,0,1,1,100.0,1,1,100.0,0,0,0.0,0,1,2,0,1,0,0,0,0,0
49,2023,K리그2,김포,이상욱,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
50,2023,K리그2,김포,이상혁,대기,44,195,0,1,2,1,0,1,0,2,0,0,0,0,1,0,0.0,65,57,87.7,1,19,14,0.0,14,14,100.0,32,29,90.6,10,8,80.0,6,4,66.7,49,45,91.8,5,3,60.0,24,22,91.7,36,32,88.9,0,0,0.0,0,1,1,100.0,14,4,400.0,0,0,0.0,9,5,4,9,5,1,3,1,0,0
51,2023,K리그2,김포,이성재,대기,6,184,0,0,3,1,1,1,0,3,0,2,0,0,3,1,33.3,113,104,92.0,1,36,29,0.0,20,19,95.0,57,56,98.2,14,13,92.9,15,14,93.3,84,77,91.7,4,4,100.0,39,37,94.9,70,63,90.0,2,1,50.0,0,2,1,50.0,8,1,50.0,9,4,44.4,2,6,8,16,2,0,3,5,0,0
52,2023,K리그2,김포,장윤호,대기,7,201,1,0,4,2,0,2,1,3,1,4,5,0,1,1,100.0,43,35,81.4,5,15,7,0.0,11,11,100.0,17,17,100.0,18,15,83.3,2,2,100.0,23,18,78.3,1,1,100.0,16,11,68.8,26,23,88.5,11,4,36.4,0,7,3,42.9,12,3,42.9,14,2,14.3,8,4,1,15,5,3,8,4,0,0
53,2023,K리그2,김포,주닝요,대기,9,397,1,0,12,4,2,6,6,6,0,0,0,1,19,10,52.6,90,65,72.2,6,40,23,0.0,22,19,86.4,28,23,82.1,51,36,70.6,5,2,40.0,34,27,79.4,5,2,40.0,19,15,78.9,66,48,72.7,14,3,21.4,3,3,1,33.3,18,6,200.0,4,1,25.0,3,7,9,23,9,2,9,14,1,0
54,2023,K리그2,김포,파블로,대기,11,209,0,1,3,1,0,2,0,3,0,4,9,1,1,0,0.0,84,65,77.4,5,45,28,0.0,14,14,100.0,25,23,92.0,21,16,76.2,5,4,80.0,58,45,77.6,10,9,90.0,31,24,77.4,43,32,74.4,17,8,47.1,0,0,0,0.0,7,3,0.0,5,1,20.0,3,1,5,19,5,2,5,2,0,0
0,2023,K리그2,충북청주,류원우,GK,1,886,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0,274,151,55.1,0,230,108,0.0,0,0,0.0,44,43,97.7,0,0,0.0,272,151,55.5,2,0,0.0,167,47,28.1,66,64,97.0,41,40,97.6,0,0,0.0,1,0,0,0.0,0,0,0.0,1,0,0.0,9,32,1,29,3,1,0,2,0,0
1,2023,K리그2,충북청주,박대한,GK,21,2155,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0.0,643,331,51.5,1,579,267,0.0,1,1,100.0,63,63,100.0,0,0,0.0,619,314,50.7,24,17,70.8,482,171,35.5,112,112,100.0,49,48,98.0,0,0,0.0,2,0,0,0.0,0,0,0.0,2,1,50.0,34,71,0,54,4,3,1,4,1,0
2,2023,K리그2,충북청주,구현준,DF,19,470,0,0,3,0,2,1,2,1,0,1,2,7,0,0,0.0,235,195,83.0,3,118,83,0.0,51,49,96.1,66,63,95.5,19,15,78.9,59,50,84.7,157,130,82.8,22,9,40.9,81,75,92.6,132,111,84.1,9,2,22.2,0,6,0,0.0,9,4,66.7,11,4,36.4,16,16,12,33,8,2,6,2,1,0
3,2023,K리그2,충북청주,김원균,DF,40,1162,0,0,6,1,0,5,6,0,1,41,0,1,0,0,0.0,551,482,87.5,0,241,174,0.0,42,42,100.0,268,266,99.3,5,2,40.0,264,232,87.9,282,248,87.9,77,44,57.1,246,226,91.9,228,212,93.0,0,0,0.0,0,20,8,40.0,71,56,280.0,20,3,15.0,123,58,24,46,35,0,14,3,3,1
4,2023,K리그2,충북청주,김지운,DF,2,59,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.0,50,35,70.0,0,21,7,0.0,13,13,100.0,16,15,93.8,7,5,71.4,12,8,66.7,31,22,71.0,4,1,25.0,15,9,60.0,31,25,80.6,0,0,0.0,0,1,1,100.0,6,1,100.0,2,0,0.0,2,3,4,1,1,0,0,1,0,0
5,2023,K리그2,충북청주,박건,DF,13,213,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,109,95,87.2,0,51,38,0.0,21,21,100.0,37,36,97.3,3,2,66.7,37,29,78.4,69,64,92.8,11,7,63.6,55,51,92.7,43,37,86.0,0,0,0.0,0,4,2,50.0,20,15,375.0,3,0,0.0,18,11,4,6,4,0,6,1,1,0
6,2023,K리그2,충북청주,박진성,DF,24,35,0,0,2,0,0,2,0,2,0,0,0,4,0,0,0.0,12,8,66.7,1,5,1,0.0,5,5,100.0,2,2,100.0,3,2,66.7,2,1,50.0,7,5,71.4,1,0,0.0,3,1,33.3,8,7,87.5,1,1,100.0,0,0,0,0.0,1,1,0.0,0,0,0.0,3,0,0,2,1,1,0,0,0,0
7,2023,K리그2,충북청주,이민형,DF,5,972,0,0,2,1,0,1,0,2,0,8,0,1,0,0,0.0,274,207,75.5,1,177,112,0.0,28,28,100.0,69,67,97.1,8,5,62.5,108,80,74.1,158,122,77.2,71,35,49.3,111,90,81.1,92,82,89.1,4,0,0.0,1,7,1,14.3,65,36,514.3,14,2,14.3,88,39,20,43,28,3,5,6,3,0
