,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
50,2021,K리그1,수원,안토니스,대기,8,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,21,13,61.9,1,9,3,0.0,5,5,100.0,7,5,71.4,10,6,60.0,3,3,100.0,8,4,50.0,4,2,50.0,11,8,72.7,6,3,50.0,4,3,75.0,0,10,6,60.0,5,2,20.0,1,0,0.0,1,2,1,4,0,0,1,1,1,0
51,2021,K리그1,수원,양상민,대기,3,105,0,0,2,0,0,2,1,1,0,2,0,1,0,0,0.0,33,17,51.5,0,25,9,0.0,1,1,100.0,7,7,100.0,0,0,0.0,14,6,42.9,19,11,57.9,5,1,20.0,11,3,27.3,17,13,76.5,0,0,0.0,0,4,4,100.0,5,4,100.0,0,0,0.0,3,1,6,12,1,0,2,0,0,0
52,2021,K리그1,수원,양형모,대기,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
53,2021,K리그1,수원,염기훈,대기,26,405,1,0,14,3,7,4,5,9,2,15,7,5,8,3,37.5,248,183,73.8,8,90,53,0.0,58,54,93.1,100,76,76.0,114,79,69.3,14,9,64.3,120,95,79.2,27,16,59.3,87,57,65.5,134,110,82.1,27,6,22.2,4,54,27,50.0,38,12,22.2,1,0,0.0,1,1,6,31,0,4,7,13,1,0
54,2021,K리그1,수원,오현규,대기,12,25,0,0,3,2,1,0,3,0,0,0,0,0,2,0,0.0,5,5,100.0,0,3,3,0.0,0,0,0.0,2,2,100.0,3,3,100.0,0,0,0.0,2,2,100.0,0,0,0.0,4,4,100.0,1,1,100.0,0,0,0.0,0,5,0,0.0,7,3,60.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0
55,2021,K리그1,수원,유주안,대기,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,40.0,0,3,2,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,100.0,3,1,33.3,1,0,0.0,1,1,100.0,3,1,33.3,0,0,0.0,0,0,0,0.0,2,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0
56,2021,K리그1,수원,이성주,대기,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
57,2021,K리그1,수원,이풍연,대기,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
58,2021,K리그1,수원,전진우,대기,7,95,0,0,3,0,3,0,1,2,0,0,1,0,2,1,50.0,40,27,67.5,0,11,4,0.0,14,11,78.6,15,12,80.0,20,11,55.0,1,1,100.0,19,15,78.9,0,0,0.0,8,3,37.5,32,24,75.0,3,0,0.0,0,9,6,66.7,3,1,11.1,0,0,0.0,0,1,2,8,0,0,5,3,1,0
59,2021,K리그1,수원,정상빈,대기,29,172,0,0,2,1,1,0,2,0,2,0,0,0,3,0,0.0,28,20,71.4,0,8,4,0.0,6,5,83.3,14,11,78.6,14,10,71.4,0,0,0.0,14,10,71.4,2,0,0.0,6,5,83.3,20,15,75.0,4,1,25.0,1,11,5,45.5,13,1,9.1,1,0,0.0,0,1,2,7,0,1,2,3,1,0
60,2021,K리그1,수원,제리치,대기,55,201,0,0,7,2,1,4,6,1,1,0,0,0,1,0,0.0,49,30,61.2,1,18,7,0.0,12,10,83.3,19,13,68.4,16,6,37.5,4,4,100.0,29,20,69.0,0,0,0.0,8,3,37.5,41,27,65.9,0,0,0.0,0,13,7,53.8,38,22,169.2,1,1,100.0,3,0,9,9,1,2,2,3,0,0
61,2021,K리그1,수원,조성진,대기,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,66.7,0,3,1,0.0,3,3,100.0,0,0,0.0,1,1,100.0,1,0,0.0,4,3,75.0,0,0,0.0,5,3,60.0,1,1,100.0,0,0,0.0,0,4,1,25.0,1,1,25.0,0,0,0.0,1,0,2,2,1,0,0,0,0,0
62,2021,K리그1,수원,최성근,대기,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,0
63,2021,K리그1,수원,최정원,대기,2,251,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0.0,139,122,87.8,0,72,57,0.0,16,16,100.0,51,49,96.1,9,6,66.7,32,25,78.1,98,91,92.9,16,11,68.8,61,55,90.2,62,56,90.3,3,0,0.0,0,10,6,60.0,17,9,90.0,0,0,0.0,9,8,10,28,1,0,2,1,0,0
64,2021,K리그1,수원,한석종,대기,6,212,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0.0,154,135,87.7,1,58,41,0.0,30,29,96.7,66,65,98.5,14,11,78.6,22,15,68.2,118,109,92.4,20,15,75.0,62,59,95.2,72,61,84.7,0,0,0.0,2,23,12,52.2,8,6,26.1,5,4,80.0,1,5,12,19,0,4,3,2,1,0
65,2021,K리그1,수원,한석희,대기,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
66,2021,K리그1,수원,헨리,대기,4,238,1,0,2,1,0,1,2,0,0,5,0,0,0,0,0.0,116,95,81.9,1,76,58,0.0,10,10,100.0,30,27,90.0,6,3,50.0,40,36,90.0,70,56,80.0,21,11,52.4,49,44,89.8,46,40,87.0,0,0,0.0,0,17,10,58.8,23,14,82.4,3,2,66.7,20,5,16,22,2,0,5,0,1,0
0,2021,K리그1,포항,강현무,GK,31,2547,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0.0,653,422,64.6,0,499,269,0.0,1,1,100.0,153,152,99.3,0,0,0.0,648,420,64.8,5,2,40.0,417,188,45.1,169,168,99.4,67,66,98.5,0,0,0.0,0,2,2,100.0,0,0,0.0,1,1,100.0,17,8,7,135,0,1,0,5,1,0
1,2021,K리그1,포항,이준,GK,21,578,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,132,99,75.0,0,92,59,0.0,0,0,0.0,40,40,100.0,0,0,0.0,131,98,74.8,1,1,100.0,56,23,41.1,47,47,100.0,29,29,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,4,2,30,0,0,1,3,0,1
2,2021,K리그1,포항,조성훈,GK,41,383,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0,108,49,45.4,0,91,33,0.0,0,0,0.0,17,16,94.1,0,0,0.0,108,49,45.4,0,0,0.0,78,20,25.6,22,21,95.5,8,8,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,13,0,0,1,1,0,0
3,2021,K리그1,포항,황인재,GK,1,97,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,31,18,58.1,0,27,14,0.0,0,0,0.0,4,4,100.0,0,0,0.0,30,18,60.0,1,0,0.0,25,13,52.0,4,4,100.0,2,1,50.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5,0,0,0,0,0,0
4,2021,K리그1,포항,강상우,DF,10,2400,0,5,32,7,14,11,17,15,4,60,60,177,19,5,26.3,"1,689","1,334",79.0,37,587,383,0.0,463,453,97.8,639,498,77.9,544,353,64.9,349,278,79.7,796,703,88.3,187,92,49.2,542,416,76.8,960,826,86.0,181,39,21.5,5,183,97,53.0,59,26,14.2,16,8,50.0,22,50,78,195,7,9,15,57,1,0
5,2021,K리그1,포항,권완규,DF,13,3525,1,0,23,5,5,13,20,3,7,41,0,10,6,2,33.3,"2,141","1,833",85.6,3,"1,093",815,0.0,138,136,98.6,910,882,96.9,66,45,68.2,"1,023",893,87.3,"1,052",895,85.1,325,199,61.2,"1,039",949,91.3,777,685,88.2,8,1,12.5,6,170,109,64.1,349,219,128.8,31,17,54.8,97,117,219,342,14,13,59,18,7,0
6,2021,K리그1,포항,그랜트,DF,2,1351,2,1,11,3,2,6,9,2,0,30,0,7,4,2,50.0,816,700,85.8,0,372,270,0.0,73,73,100.0,371,357,96.2,23,16,69.6,358,307,85.8,435,377,86.7,139,89,64.0,407,373,91.6,270,238,88.1,1,0,0.0,1,64,36,56.2,110,69,107.8,11,4,36.4,36,33,77,138,12,4,16,12,7,1
7,2021,K리그1,포항,김륜성,DF,30,464,0,0,1,0,1,0,0,1,0,4,0,41,7,5,71.4,327,256,78.3,4,137,86,0.0,104,104,100.0,86,66,76.7,88,63,71.6,71,54,76.1,168,139,82.7,29,10,34.5,111,77,69.4,187,169,90.4,23,5,21.7,2,36,17,47.2,14,9,25.0,7,3,42.9,8,5,21,32,1,2,6,2,2,0
8,2021,K리그1,포항,김용환,DF,18,190,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0.0,108,87,80.6,1,54,38,0.0,23,22,95.7,31,27,87.1,21,16,76.2,32,24,75.0,55,47,85.5,18,12,66.7,37,29,78.4,53,46,86.8,5,2,40.0,1,19,6,31.6,3,0,0.0,1,1,100.0,4,4,11,21,0,0,2,5,1,0
9,2021,K리그1,포항,박승욱,DF,32,1406,0,0,6,0,2,4,4,2,1,22,0,152,6,5,83.3,999,801,80.2,11,411,250,0.0,232,228,98.3,355,322,90.7,237,180,75.9,189,138,73.0,573,483,84.3,112,60,53.6,395,319,80.8,491,421,85.7,44,11,25.0,4,94,52,55.3,49,23,24.5,12,7,58.3,18,28,73,120,2,3,14,20,3,0
10,2021,K리그1,포항,신광훈,DF,17,1146,1,0,5,1,4,0,2,3,0,22,0,87,0,0,0.0,883,728,82.4,0,374,250,0.0,198,196,99.0,311,282,90.7,142,101,71.1,174,140,80.5,567,487,85.9,121,76,62.8,361,307,85.0,401,345,86.0,24,4,16.7,0,58,31,53.4,37,24,41.4,13,6,46.2,9,22,49,102,2,5,15,12,3,0
11,2021,K리그1,포항,심상민,DF,34,190,0,0,1,0,1,0,0,1,0,2,0,19,2,1,50.0,99,67,67.7,1,52,28,0.0,21,21,100.0,26,18,69.2,26,19,73.1,26,17,65.4,47,31,66.0,14,5,35.7,33,20,60.6,52,42,80.8,6,1,16.7,2,16,9,56.2,6,1,6.2,0,0,0.0,1,4,9,18,0,0,1,5,0,0
12,2021,K리그1,포항,이광준,DF,3,1032,0,0,3,1,0,2,3,0,1,9,0,0,0,0,0.0,479,399,83.3,1,242,166,0.0,25,25,100.0,212,208,98.1,7,7,100.0,286,231,80.8,186,161,86.6,101,61,60.4,222,196,88.3,156,142,91.0,0,0,0.0,0,25,14,56.0,74,46,184.0,11,8,72.7,45,20,50,111,8,4,9,9,0,0
13,2021,K리그1,포항,전민광,DF,4,2229,0,3,5,0,1,4,5,0,1,9,0,122,5,2,40.0,"1,125",894,79.5,8,535,330,0.0,135,133,98.5,455,431,94.7,128,86,67.2,459,365,79.5,538,443,82.3,136,87,64.0,511,436,85.3,478,371,77.6,19,7,36.8,0,117,67,57.3,197,130,111.1,19,11,57.9,81,58,121,175,3,3,17,16,5,0
14,2021,K리그1,포항,하창래,DF,5,189,1,0,1,1,0,0,1,0,0,2,0,1,0,0,0.0,173,160,92.5,0,84,74,0.0,11,9,81.8,78,77,98.7,1,0,0.0,110,102,92.7,62,58,93.5,27,24,88.9,88,86,97.7,58,50,86.2,0,0,0.0,0,10,8,80.0,13,8,80.0,1,0,0.0,3,7,10,29,0,1,3,0,1,0
15,2021,K리그1,포항,강상우,MF,10,193,0,0,5,3,2,0,1,4,0,1,8,4,0,0,0.0,86,68,79.1,1,21,16,0.0,31,29,93.5,34,23,67.6,37,22,59.5,7,6,85.7,42,40,95.2,12,5,41.7,25,19,76.0,49,44,89.8,11,2,18.2,1,8,3,37.5,1,0,0.0,2,2,100.0,1,4,10,15,1,2,3,4,0,0
16,2021,K리그1,포항,고영준,MF,79,546,1,0,11,4,2,5,7,4,1,0,0,0,6,2,33.3,140,108,77.1,0,44,27,0.0,48,44,91.7,48,37,77.1,60,38,63.3,8,8,100.0,72,62,86.1,5,2,40.0,42,37,88.1,93,69,74.2,5,0,0.0,3,54,15,27.8,30,11,20.4,3,0,0.0,2,4,17,32,0,3,15,11,0,0
17,2021,K리그1,포항,권기표,MF,88,46,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,13,9,69.2,0,3,2,0.0,5,4,80.0,5,3,60.0,5,3,60.0,0,0,0.0,8,6,75.0,0,0,0.0,2,2,100.0,11,7,63.6,0,0,0.0,0,5,2,40.0,2,2,40.0,1,0,0.0,1,0,1,5,0,1,2,2,0,0
18,2021,K리그1,포항,김성주,MF,25,204,0,0,4,2,0,2,0,4,0,12,2,3,0,0,0.0,162,128,79.0,5,64,43,0.0,31,31,100.0,67,54,80.6,40,25,62.5,31,23,74.2,91,80,87.9,32,14,43.8,52,42,80.8,78,72,92.3,18,3,16.7,2,22,11,50.0,10,2,9.1,3,1,33.3,2,3,10,24,1,0,3,5,1,0
19,2021,K리그1,포항,김준호,MF,66,59,0,0,3,1,0,2,3,0,0,0,0,0,0,0,0.0,15,11,73.3,0,3,3,0.0,7,6,85.7,5,2,40.0,5,3,60.0,2,2,100.0,8,6,75.0,0,0,0.0,2,2,100.0,13,9,69.2,0,0,0.0,0,6,1,16.7,3,0,0.0,0,0,0.0,0,1,1,5,0,1,2,0,0,0
20,2021,K리그1,포항,김진현,MF,38,173,0,0,4,1,1,2,4,0,0,0,0,0,1,0,0.0,49,36,73.5,1,11,6,0.0,23,20,87.0,15,10,66.7,25,17,68.0,0,0,0.0,24,19,79.2,1,0,0.0,7,7,100.0,41,29,70.7,0,0,0.0,0,15,5,33.3,8,3,20.0,2,0,0.0,0,3,1,2,0,1,0,4,0,0
21,2021,K리그1,포항,김호남,MF,37,59,0,0,1,0,0,1,1,0,0,0,0,0,2,1,50.0,15,12,80.0,0,4,2,0.0,6,6,100.0,5,4,80.0,4,3,75.0,4,2,50.0,7,7,100.0,0,0,0.0,5,3,60.0,10,9,90.0,1,0,0.0,0,2,1,50.0,3,0,0.0,1,1,100.0,0,1,2,2,0,1,0,0,0,0
22,2021,K리그1,포항,노경호,MF,23,76,0,0,2,0,0,2,0,2,0,1,0,0,2,1,50.0,35,31,88.6,0,11,8,0.0,7,7,100.0,17,16,94.1,6,6,100.0,4,2,50.0,25,23,92.0,3,2,66.7,13,13,100.0,19,16,84.2,0,0,0.0,0,6,3,50.0,2,1,16.7,0,0,0.0,1,4,2,12,0,0,1,3,0,0
23,2021,K리그1,포항,박승욱,MF,32,196,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0.0,121,106,87.6,1,47,36,0.0,21,19,90.5,53,51,96.2,14,11,78.6,20,13,65.0,87,82,94.3,8,7,87.5,40,35,87.5,73,64,87.7,1,0,0.0,1,18,14,77.8,7,4,22.2,3,3,100.0,3,4,10,20,0,0,4,7,1,0
24,2021,K리그1,포항,송민규,MF,12,395,2,0,5,3,1,1,5,0,0,1,0,7,4,0,0.0,147,112,76.2,5,56,35,0.0,30,28,93.3,61,49,80.3,68,45,66.2,9,7,77.8,70,60,85.7,7,2,28.6,40,30,75.0,100,80,80.0,6,0,0.0,2,72,30,41.7,25,12,16.7,1,1,100.0,1,3,11,30,1,6,3,9,0,0
25,2021,K리그1,포항,신광훈,MF,17,1732,0,0,5,2,1,2,2,3,0,25,0,10,7,2,28.6,"1,064",950,89.3,7,338,251,0.0,169,166,98.2,557,533,95.7,125,104,83.2,192,170,88.5,747,676,90.5,109,94,86.2,399,359,90.0,556,497,89.4,13,3,23.1,10,122,70,57.4,57,27,22.1,23,8,34.8,16,29,82,175,3,8,28,19,6,1
26,2021,K리그1,포항,신진호,MF,6,3109,2,6,48,16,18,14,2,46,6,133,79,9,3,2,66.7,"2,753","2,344",85.1,50,"1,050",772,0.0,535,520,97.2,"1,168","1,052",90.1,557,410,73.6,345,307,89.0,"1,851","1,627",87.9,519,348,67.1,"1,010",880,87.1,"1,224","1,116",91.2,155,48,31.0,8,244,137,56.1,107,49,20.1,36,18,50.0,17,63,101,403,6,22,67,28,5,0
27,2021,K리그1,포항,오범석,MF,14,574,0,0,3,0,1,2,1,2,0,3,0,0,2,1,50.0,326,282,86.5,2,105,72,0.0,69,68,98.6,152,142,93.4,40,33,82.5,50,44,88.0,236,205,86.9,40,35,87.5,113,105,92.9,173,142,82.1,5,3,60.0,3,63,31,49.2,11,5,7.9,2,0,0.0,3,17,22,71,0,1,14,15,4,0
28,2021,K리그1,포항,이수빈,MF,57,681,0,0,4,1,2,1,0,4,0,18,0,1,1,1,100.0,593,525,88.5,4,224,167,0.0,102,101,99.0,267,257,96.3,52,37,71.2,79,67,84.8,462,421,91.1,65,50,76.9,224,200,89.3,304,275,90.5,5,1,20.0,1,68,37,54.4,19,7,10.3,4,2,50.0,1,15,39,84,0,5,16,0,2,0
29,2021,K리그1,포항,이승모,MF,16,452,0,0,8,2,1,5,7,1,1,3,0,0,0,0,0.0,223,181,81.2,3,58,37,0.0,81,75,92.6,84,69,82.1,49,32,65.3,23,19,82.6,151,130,86.1,21,17,81.0,75,60,80.0,127,104,81.9,6,0,0.0,0,51,23,45.1,36,14,27.5,8,3,37.5,2,3,19,34,0,4,4,3,0,0
30,2021,K리그1,포항,임상협,MF,77,536,1,0,7,3,2,2,4,3,2,0,0,7,6,4,66.7,158,117,74.1,3,46,29,0.0,59,56,94.9,52,31,59.6,84,54,64.3,14,12,85.7,60,51,85.0,4,1,25.0,52,36,69.2,101,79,78.2,19,1,5.3,0,42,19,45.2,15,7,16.7,0,0,0.0,4,4,16,23,0,6,9,10,1,0
31,2021,K리그1,포항,조재훈,MF,28,46,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,18,12,66.7,0,7,4,0.0,5,4,80.0,6,4,66.7,8,4,50.0,0,0,0.0,10,8,80.0,2,1,50.0,4,4,100.0,12,7,58.3,1,0,0.0,2,9,6,66.7,1,0,0.0,2,2,100.0,0,2,3,6,0,2,1,2,0,0
32,2021,K리그1,포항,크베시치,MF,8,779,2,1,24,5,10,9,7,17,0,5,2,1,5,3,60.0,290,239,82.4,9,89,59,0.0,90,85,94.4,111,95,85.6,104,83,79.8,24,19,79.2,162,137,84.6,23,13,56.5,79,67,84.8,188,159,84.6,12,3,25.0,5,76,34,44.7,28,6,7.9,0,0,0.0,2,9,22,52,1,9,15,10,0,0
33,2021,K리그1,포항,팔라시오스,MF,82,652,1,0,10,4,3,3,7,3,1,0,0,0,12,8,66.7,222,132,59.5,4,69,36,0.0,44,41,93.2,109,55,50.5,111,56,50.5,19,10,52.6,92,66,71.7,17,9,52.9,73,44,60.3,132,79,59.8,44,4,9.1,3,94,48,51.1,43,18,19.1,5,2,40.0,6,12,15,45,0,7,16,7,0,0
34,2021,K리그1,포항,강상우,FW,10,868,4,3,18,7,6,5,10,8,7,9,20,5,12,5,41.7,294,218,74.1,13,75,49,0.0,93,82,88.2,126,87,69.0,148,95,64.2,33,28,84.8,113,95,84.1,28,12,42.9,80,60,75.0,186,146,78.5,49,14,28.6,3,65,24,36.9,26,6,9.2,4,0,0.0,3,14,13,56,0,10,8,22,1,0
35,2021,K리그1,포항,권기표,FW,88,249,1,0,4,1,2,1,2,2,0,1,0,1,4,0,0.0,95,79,83.2,3,20,14,0.0,45,45,100.0,30,20,66.7,38,29,76.3,6,4,66.7,51,46,90.2,1,1,100.0,19,14,73.7,75,64,85.3,9,1,11.1,0,23,5,21.7,12,6,26.1,1,0,0.0,0,0,4,10,0,3,5,5,1,0
36,2021,K리그1,포항,김진현,FW,38,95,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,19,16,84.2,1,5,4,0.0,9,8,88.9,5,4,80.0,6,3,50.0,1,1,100.0,12,12,100.0,0,0,0.0,6,6,100.0,13,10,76.9,1,0,0.0,0,4,1,25.0,3,0,0.0,2,1,50.0,0,0,3,4,0,1,1,2,1,0
37,2021,K리그1,포항,송민규,FW,12,893,5,0,24,10,8,6,19,5,2,4,0,22,10,4,40.0,381,292,76.6,13,110,63,0.0,142,135,95.1,129,94,72.9,178,127,71.3,32,23,71.9,171,142,83.0,23,11,47.8,113,82,72.6,245,199,81.2,22,2,9.1,3,142,58,40.8,41,15,10.6,0,0,0.0,0,14,21,60,0,12,15,19,1,1
38,2021,K리그1,포항,이석규,FW,27,206,0,0,1,1,0,0,1,0,0,0,0,1,1,1,100.0,48,35,72.9,0,15,8,0.0,14,13,92.9,19,14,73.7,28,18,64.3,1,1,100.0,19,16,84.2,5,1,20.0,11,10,90.9,32,24,75.0,3,0,0.0,0,15,8,53.3,6,2,13.3,1,1,100.0,1,1,11,7,0,2,5,5,0,0
39,2021,K리그1,포항,이승모,FW,16,1701,1,2,34,13,5,16,24,10,6,4,0,1,15,7,46.7,553,384,69.4,9,171,82,0.0,181,167,92.3,201,135,67.2,233,146,62.7,26,21,80.8,294,217,73.8,20,14,70.0,148,110,74.3,385,260,67.5,18,3,16.7,4,161,61,37.9,226,70,43.5,21,7,33.3,5,13,41,74,1,20,27,24,1,0
40,2021,K리그1,포항,이현일,FW,18,46,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,10,6,60.0,0,2,1,0.0,4,3,75.0,4,2,50.0,4,1,25.0,0,0,0.0,6,5,83.3,0,0,0.0,4,2,50.0,6,4,66.7,1,0,0.0,0,5,0,0.0,6,2,40.0,0,0,0.0,0,0,0,2,0,1,3,0,0,0
41,2021,K리그1,포항,임상협,FW,77,1006,5,2,17,9,4,4,14,3,3,1,1,28,18,7,38.9,373,280,75.1,2,86,45,0.0,158,147,93.0,129,88,68.2,163,112,68.7,48,32,66.7,162,136,84.0,19,10,52.6,102,78,76.5,252,192,76.2,39,5,12.8,3,92,35,38.0,35,14,15.2,4,3,75.0,7,11,26,67,0,7,11,18,1,0
42,2021,K리그1,포항,조재훈,FW,28,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,3,60.0,0,0,0,0.0,3,2,66.7,2,1,50.0,4,3,75.0,0,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,4,3,75.0,1,0,0.0,0,6,3,50.0,1,1,16.7,1,1,100.0,0,1,1,0,0,0,1,0,0,0
43,2021,K리그1,포항,크베시치,FW,8,367,0,0,8,0,4,4,3,5,1,1,0,3,7,1,14.3,126,101,80.2,2,36,26,0.0,38,37,97.4,52,38,73.1,56,42,75.0,9,9,100.0,61,50,82.0,10,7,70.0,37,30,81.1,79,64,81.0,7,1,14.3,2,45,22,48.9,16,4,8.9,0,0,0.0,2,5,8,26,0,4,9,6,0,0
44,2021,K리그1,포항,타쉬,FW,7,521,0,0,11,2,1,8,8,3,5,0,0,0,4,0,0.0,132,98,74.2,2,28,12,0.0,63,57,90.5,41,29,70.7,45,26,57.8,3,1,33.3,84,71,84.5,2,1,50.0,27,23,85.2,103,74,71.8,3,0,0.0,0,56,17,30.4,55,22,39.3,8,4,50.0,4,6,9,14,0,4,14,4,1,0
45,2021,K리그1,포항,팔라시오스,FW,82,984,0,0,8,2,3,3,3,5,3,0,0,0,24,11,45.8,336,229,68.2,15,91,53,0.0,94,81,86.2,151,95,62.9,172,97,56.4,17,13,76.5,147,119,81.0,23,6,26.1,94,62,66.0,219,161,73.5,64,14,21.9,3,176,86,48.9,57,28,15.9,7,4,57.1,3,19,30,70,2,11,18,5,2,1
46,2021,K리그1,포항,강상우,대기,10,48,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.0,23,17,73.9,2,7,4,0.0,8,8,100.0,8,5,62.5,11,7,63.6,1,1,100.0,11,9,81.8,4,2,50.0,7,6,85.7,12,9,75.0,6,3,50.0,1,6,4,66.7,5,1,16.7,1,0,0.0,0,1,3,0,0,0,1,1,0,0
